,0
2008-10-22,
2008-10-23,
2008-10-24,
2008-10-27,
2008-10-28,
2008-10-29,
2008-10-30,
2008-10-31,
2008-11-03,
2008-11-04,
2008-11-05,
2008-11-06,
2008-11-07,
2008-11-10,
2008-11-11,
2008-11-12,
2008-11-13,
2008-11-14,
2008-11-17,
2008-11-18,
2008-11-19,
2008-11-20,
2008-11-21,
2008-11-24,
2008-11-25,
2008-11-26,
2008-11-27,
2008-11-28,
2008-12-01,
2008-12-02,
2008-12-03,
2008-12-04,
2008-12-05,
2008-12-08,
2008-12-09,
2008-12-10,
2008-12-11,
2008-12-12,
2008-12-15,
2008-12-16,
2008-12-17,
2008-12-18,
2008-12-19,
2008-12-22,
2008-12-23,
2008-12-29,
2008-12-30,
2009-01-02,
2009-01-05,
2009-01-06,
2009-01-07,
2009-01-08,
2009-01-09,
2009-01-12,
2009-01-13,
2009-01-14,
2009-01-15,
2009-01-16,
2009-01-19,
2009-01-20,
2009-01-21,
2009-01-22,
2009-01-23,
2009-01-26,
2009-01-27,
2009-01-28,
2009-01-29,
2009-01-30,
2009-02-02,
2009-02-03,
2009-02-04,
2009-02-05,
2009-02-06,
2009-02-09,
2009-02-10,
2009-02-11,
2009-02-12,
2009-02-13,
2009-02-16,
2009-02-17,
2009-02-18,
2009-02-19,
2009-02-20,
2009-02-23,
2009-02-24,
2009-02-25,
2009-02-26,
2009-02-27,
2009-03-02,
2009-03-03,
2009-03-04,
2009-03-05,
2009-03-06,
2009-03-09,
2009-03-10,
2009-03-11,
2009-03-12,
2009-03-13,
2009-03-16,
2009-03-17,
2009-03-18,
2009-03-19,
2009-03-20,
2009-03-23,
2009-03-24,
2009-03-25,
2009-03-26,
2009-03-27,
2009-03-30,
2009-03-31,
2009-04-01,
2009-04-02,
2009-04-03,
2009-04-06,
2009-04-07,
2009-04-08,
2009-04-09,
2009-04-14,
2009-04-15,
2009-04-16,
2009-04-17,
2009-04-20,
2009-04-21,
2009-04-22,
2009-04-23,
2009-04-24,
2009-04-27,
2009-04-28,
2009-04-29,
2009-04-30,
2009-05-04,
2009-05-05,
2009-05-06,
2009-05-07,
2009-05-08,
2009-05-11,
2009-05-12,
2009-05-13,
2009-05-14,
2009-05-15,
2009-05-18,
2009-05-19,
2009-05-20,
2009-05-21,
2009-05-22,
2009-05-25,
2009-05-26,
2009-05-27,
2009-05-28,
2009-05-29,
2009-06-01,
2009-06-02,
2009-06-03,
2009-06-04,
2009-06-05,
2009-06-08,
2009-06-09,
2009-06-10,
2009-06-11,
2009-06-12,
2009-06-15,
2009-06-16,
2009-06-17,
2009-06-18,
2009-06-19,
2009-06-22,
2009-06-23,
2009-06-24,
2009-06-25,
2009-06-26,
2009-06-29,
2009-06-30,
2009-07-01,
2009-07-02,
2009-07-03,
2009-07-06,
2009-07-07,
2009-07-08,
2009-07-09,
2009-07-10,
2009-07-13,
2009-07-14,
2009-07-15,
2009-07-16,
2009-07-17,
2009-07-20,
2009-07-21,
2009-07-22,
2009-07-23,
2009-07-24,
2009-07-27,
2009-07-28,
2009-07-29,
2009-07-30,
2009-07-31,
2009-08-03,
2009-08-04,
2009-08-05,
2009-08-06,
2009-08-07,
2009-08-10,
2009-08-11,
2009-08-12,
2009-08-13,
2009-08-14,
2009-08-17,
2009-08-18,
2009-08-19,
2009-08-20,
2009-08-21,
2009-08-24,
2009-08-25,
2009-08-26,
2009-08-27,
2009-08-28,
2009-08-31,
2009-09-01,
2009-09-02,
2009-09-03,
2009-09-04,
2009-09-07,
2009-09-08,
2009-09-09,
2009-09-10,
2009-09-11,
2009-09-14,
2009-09-15,
2009-09-16,
2009-09-17,
2009-09-18,
2009-09-21,
2009-09-22,
2009-09-23,
2009-09-24,
2009-09-25,
2009-09-28,
2009-09-29,
2009-09-30,
2009-10-01,
2009-10-02,
2009-10-05,
2009-10-06,
2009-10-07,
2009-10-08,
2009-10-09,
2009-10-12,
2009-10-13,
2009-10-14,
2009-10-15,
2009-10-16,
2009-10-19,
2009-10-20,
2009-10-21,
2009-10-22,
2009-10-23,
2009-10-26,
2009-10-27,
2009-10-28,
2009-10-29,
2009-10-30,
2009-11-02,
2009-11-03,
2009-11-04,
2009-11-05,
2009-11-06,
2009-11-09,
2009-11-10,
2009-11-11,
2009-11-12,
2009-11-13,
2009-11-16,
2009-11-17,
2009-11-18,0.5622155824790123
2009-11-19,0.5646550887593046
2009-11-20,0.5797308031572113
2009-11-23,0.5851089892797157
2009-11-24,0.6070588024230178
2009-11-25,0.5888780506061493
2009-11-26,0.6085377727744672
2009-11-27,0.6573311517376093
2009-11-30,0.6718248911545557
2009-12-01,0.667960288304011
2009-12-02,0.6914958165358329
2009-12-03,0.6943502165671487
2009-12-04,0.6855482588260202
2009-12-07,0.6898587156530099
2009-12-08,0.6983238320673119
2009-12-09,0.7202520248743706
2009-12-10,0.7292856173974255
2009-12-11,0.7471007297702007
2009-12-14,0.7417415158160439
2009-12-15,0.7714430077629272
2009-12-16,0.7873014146678794
2009-12-17,0.7957502585236311
2009-12-18,0.7995328119111507
2009-12-21,0.7925954852086307
2009-12-22,0.7812943605187871
2009-12-23,0.7796300785847816
2009-12-28,0.7999939445535095
2009-12-29,0.7895682098803815
2009-12-30,0.7770780641468571
2010-01-04,0.7766810203868197
2010-01-05,0.7593895587065658
2010-01-06,0.7618566360517294
2010-01-07,0.7695175312670471
2010-01-08,0.7510177771369475
2010-01-11,0.7376948830121489
2010-01-12,0.7313974101399581
2010-01-13,0.7277304755790932
2010-01-14,0.7351713518890962
2010-01-15,0.7173170773373225
2010-01-18,0.7148715354603068
2010-01-19,0.7087896963495308
2010-01-20,0.7154840821338323
2010-01-21,0.7185486026714502
2010-01-22,0.7120046079816259
2010-01-25,0.7175737295062223
2010-01-26,0.7127417969167141
2010-01-27,0.6746121596219814
2010-01-28,0.6687497373265081
2010-01-29,0.6501271657038787
2010-02-01,0.6540869736288679
2010-02-02,0.6653976770603092
2010-02-03,0.6635128422629446
2010-02-04,0.6757332209095053
2010-02-05,0.6967551317964558
2010-02-08,0.6963122175603718
2010-02-09,0.711712518532938
2010-02-10,0.700084411737717
2010-02-11,0.7053457957413969
2010-02-12,0.7030802642865456
2010-02-15,0.6841243457975661
2010-02-16,0.6825821191906073
2010-02-17,0.6970305512059634
2010-02-18,0.6914947736270473
2010-02-19,0.6987911790823239
2010-02-22,0.6667113399149851
2010-02-23,0.6659248719744063
2010-02-24,0.6675299985457389
2010-02-25,0.5939416958334518
2010-02-26,0.5891251177319337
2010-03-01,0.5907306645817889
2010-03-02,0.5812304084144689
2010-03-03,0.5916840701538408
2010-03-04,0.5965261182841282
2010-03-05,0.5966267819453285
2010-03-08,0.607386424239105
2010-03-09,0.5987731661595401
2010-03-10,0.6065059726864683
2010-03-11,0.6100579886155868
2010-03-12,0.5967263504704613
2010-03-15,0.5959032834077213
2010-03-16,0.5962858364527283
2010-03-17,0.5940417779356107
2010-03-18,0.5833469851389339
2010-03-19,0.5924688115064893
2010-03-22,0.5854603802821957
2010-03-23,0.5902600315954505
2010-03-24,0.5850559693928253
2010-03-25,0.5771158025000991
2010-03-26,0.5913767238733676
2010-03-29,0.5820989700713131
2010-03-30,0.578019101354854
2010-03-31,0.5738573286090685
2010-04-01,0.5858735926466825
2010-04-06,0.6061185072857616
2010-04-07,0.6051213670604516
2010-04-08,0.6029632016557244
2010-04-09,0.6016635062214932
2010-04-12,0.6206206659561574
2010-04-13,0.6178965255363847
2010-04-14,0.5966425186645107
2010-04-15,0.6081518379459904
2010-04-16,0.6004891974406293
2010-04-19,0.5792701865578744
2010-04-20,0.563990848662897
2010-04-21,0.5665997095456912
2010-04-22,0.5507491535320834
2010-04-23,0.5619803283547445
2010-04-26,0.5756296577276885
2010-04-27,0.5579849085806087
2010-04-28,0.5959078885651381
2010-04-29,0.6024848041797966
2010-04-30,0.6031371539463978
2010-05-03,0.5959801732618563
2010-05-04,0.5701362411128532
2010-05-05,0.6019079532643765
2010-05-06,0.6110764674513269
2010-05-07,0.6211742809082433
2010-05-10,0.6883626379525621
2010-05-11,0.7987818378821536
2010-05-12,0.7948063036047852
2010-05-13,0.8130846281257886
2010-05-14,0.809370099296166
2010-05-17,0.8492226195474458
2010-05-18,0.8407622280458682
2010-05-19,0.8543002565583008
2010-05-20,0.8839386383450554
2010-05-21,0.9037240341090511
2010-05-24,0.9136270669607857
2010-05-25,0.9168123201984552
2010-05-26,0.9364221196238868
2010-05-27,0.9249302146897993
2010-05-28,0.9545675705083552
2010-05-31,0.9716872180530247
2010-06-01,0.9762471455833918
2010-06-02,0.970737696804083
2010-06-03,0.9671958828726076
2010-06-04,0.9717525455836394
2010-06-07,0.9808793716434885
2010-06-08,0.9889852038594661
2010-06-09,0.978970592319194
2010-06-10,0.9933292689836459
2010-06-11,0.9935665373159683
2010-06-14,0.9813759821856378
2010-06-15,0.9797046365092138
2010-06-16,0.9787091197855723
2010-06-17,0.9887487413245657
2010-06-18,1.0167779727747979
2010-06-21,1.0304817075541783
2010-06-22,1.028207877885362
2010-06-23,1.036989266542987
2010-06-24,1.0377035560235828
2010-06-25,1.0483255722341216
2010-06-28,1.0509478734372717
2010-06-29,1.0505487392812278
2010-06-30,1.0933046177014516
2010-07-01,1.100333048778185
2010-07-02,1.1051658570608283
2010-07-05,1.103410260557725
2010-07-06,1.1034561938649445
2010-07-07,1.1323490773657117
2010-07-08,1.1193135317012437
2010-07-09,1.1057263235258497
2010-07-12,1.1108035984014677
2010-07-13,1.1115195914945581
2010-07-14,1.1031379180103038
2010-07-15,1.1027852552131163
2010-07-16,1.1017393567799223
2010-07-19,1.1129425076613373
2010-07-20,1.121064731145191
2010-07-21,1.0975946372204108
2010-07-22,1.092079385123053
2010-07-23,1.1359704892263438
2010-07-26,1.157120963788336
2010-07-27,1.1664402785925612
2010-07-28,1.1420049441916376
2010-07-29,1.1429129891638146
2010-07-30,1.1335698550322746
2010-08-02,1.0782397193509003
2010-08-03,1.0170558924919675
2010-08-04,1.016711831089519
2010-08-05,0.989520849934347
2010-08-06,0.9629033373053103
2010-08-09,0.9126583985327488
2010-08-10,0.9183619636223692
2010-08-11,0.9166632465862621
2010-08-12,0.9027678332375016
2010-08-13,0.8748143535335853
2010-08-16,0.8679796584051122
2010-08-17,0.870067729349928
2010-08-18,0.8440485195206218
2010-08-19,0.8430863926264232
2010-08-20,0.8207328357917074
2010-08-23,0.8257771329697696
2010-08-24,0.8221522489619402
2010-08-25,0.8272182825484279
2010-08-26,0.8263554075998828
2010-08-27,0.8100037629686062
2010-08-30,0.7933857868489667
2010-08-31,0.7980487713495813
2010-09-01,0.8105193070557215
2010-09-02,0.8224132330139172
2010-09-03,0.7957794251998265
2010-09-06,0.8079860896366882
2010-09-07,0.807068100686893
2010-09-08,0.7997948756383154
2010-09-09,0.8012475506720763
2010-09-10,0.8042024582743237
2010-09-13,0.789595448792517
2010-09-14,0.7891793754607874
2010-09-15,0.7816484682636425
2010-09-16,0.7761833287292073
2010-09-17,0.7516173293329467
2010-09-20,0.7437685037716915
2010-09-21,0.7450231233580943
2010-09-22,0.6833739727907583
2010-09-23,0.6755179247903601
2010-09-24,0.6561923870831091
2010-09-27,0.6570280547331506
2010-09-28,0.6558757823120677
2010-09-29,0.6363656461696782
2010-09-30,0.6399805363110398
2010-10-01,0.6488598262632097
2010-10-04,0.6362995755048493
2010-10-05,0.6451238290911582
2010-10-06,0.6445253920290323
2010-10-07,0.6545647254156626
2010-10-08,0.6371164517983252
2010-10-11,0.6153728302603269
2010-10-12,0.6129487143766185
2010-10-13,0.6135063176198673
2010-10-14,0.626220719851592
2010-10-15,0.589761263517439
2010-10-18,0.5887444431338109
2010-10-19,0.5911593067048103
2010-10-20,0.5977740351567096
2010-10-21,0.5925833992279533
2010-10-22,0.6019636170929406
2010-10-25,0.614604781526223
2010-10-26,0.5967841287819534
2010-10-27,0.5830592954267705
2010-10-28,0.5826286878377691
2010-10-29,0.5906351576284352
2010-11-01,0.5785680633999851
2010-11-02,0.568259979444927
2010-11-03,0.5505235031552066
2010-11-04,0.5265260804619931
2010-11-05,0.5265691261233008
2010-11-08,0.5209128974929775
2010-11-09,0.5123129443360156
2010-11-10,0.502957282363864
2010-11-11,0.48827702023630104
2010-11-12,0.44845083300155125
2010-11-15,0.4357650667190033
2010-11-16,0.4281687517610834
2010-11-17,0.4290681839320773
2010-11-18,0.42821690509528476
2010-11-19,0.44249926721578675
2010-11-22,0.44210108991561964
2010-11-23,0.4377568751010714
2010-11-24,0.4634995234651744
2010-11-25,0.4335103359545579
2010-11-26,0.43946338512437144
2010-11-29,0.44039652371612326
2010-11-30,0.4734102680138522
2010-12-01,0.4639163459351341
2010-12-02,0.48842986133028765
2010-12-03,0.4892150117745918
2010-12-06,0.4887224630927842
2010-12-07,0.4918957747266453
2010-12-08,0.4891303534451823
2010-12-09,0.4878554525437949
2010-12-10,0.4885780909727785
2010-12-13,0.48450173080017384
2010-12-14,0.4932873988834511
2010-12-15,0.5044468997174001
2010-12-16,0.5089655650679966
2010-12-17,0.5089548941203508
2010-12-20,0.5192211412729523
2010-12-21,0.5197190047074478
2010-12-22,0.5268472764988161
2010-12-23,0.5262436695271911
2010-12-27,0.5307190796650174
2010-12-28,0.544204960128852
2010-12-29,0.5384025865502075
2010-12-30,0.5409998281860017
2011-01-03,0.5547354721605525
2011-01-04,0.5667867620112439
2011-01-05,0.5718751422266326
2011-01-06,0.5634913705063909
2011-01-07,0.56849705380138
2011-01-10,0.5600418310711722
2011-01-11,0.5663923407487731
2011-01-12,0.5627255767794458
2011-01-13,0.5804066124871468
2011-01-14,0.5747203780909974
2011-01-17,0.5750162288004452
2011-01-18,0.5754238003409848
2011-01-19,0.5579239206546878
2011-01-20,0.5524480435196211
2011-01-21,0.5578981364152642
2011-01-24,0.5477911659121085
2011-01-25,0.546846198972629
2011-01-26,0.5632747577539513
2011-01-27,0.58012952634446
2011-01-28,0.5888931010979336
2011-01-31,0.5869941307837944
2011-02-01,0.5998390486643725
2011-02-02,0.602799124300752
2011-02-03,0.5968550958469854
2011-02-04,0.6005108501215648
2011-02-07,0.5940857687705712
2011-02-08,0.5905334127355527
2011-02-09,0.582334696746529
2011-02-10,0.5845299299230704
2011-02-11,0.5742706495770382
2011-02-14,0.5773850127913465
2011-02-15,0.5539999132387213
2011-02-16,0.5555672599260362
2011-02-17,0.5457892680154625
2011-02-18,0.526668278447613
2011-02-21,0.5121951341739194
2011-02-22,0.503318392938372
2011-02-23,0.49386887304570914
2011-02-24,0.47765551278210544
2011-02-25,0.476323411392171
2011-02-28,0.4450087622157223
2011-03-01,0.452494400921266
2011-03-02,
2011-03-03,
2011-03-04,0.442235806729797
2011-03-07,0.45135645408520375
2011-03-08,0.45058133118153776
2011-03-09,0.442200086626045
2011-03-10,0.4413315513009799
2011-03-11,0.4375211472223327
2011-03-14,0.44619304301102974
2011-03-15,0.4504141490779764
2011-03-16,0.5156314312989594
2011-03-17,0.5466163711467887
2011-03-18,0.5677496689722871
2011-03-21,0.5525435821253369
2011-03-22,0.5657929537642057
2011-03-23,0.5639107458515011
2011-03-24,0.5654873341303073
2011-03-25,0.588252899191491
2011-03-28,0.5820456993485043
2011-03-29,0.5738130168699636
2011-03-30,0.5676459598996813
2011-03-31,0.5801439230545202
2011-04-01,0.5874207219784789
2011-04-04,0.5946968382297475
2011-04-05,0.5830957203814026
2011-04-06,0.5717239511826847
2011-04-07,0.5596411960619552
2011-04-08,0.5761900351784768
2011-04-11,0.5808450962013768
2011-04-12,0.5870136811047743
2011-04-13,0.6091061460427192
2011-04-14,0.6155239416112129
2011-04-15,0.6039542180173438
2011-04-18,0.6069018548351658
2011-04-19,0.6380278239633179
2011-04-20,0.650224166321021
2011-04-21,0.6883642076533155
2011-04-26,0.7021329145937946
2011-04-27,0.7083140185334103
2011-04-28,0.702593339059759
2011-04-29,0.6739868017716846
2011-05-02,0.6907686915243728
2011-05-03,0.6873616133161468
2011-05-04,0.682492734346909
2011-05-05,0.6919302005399239
2011-05-06,0.6702172457848563
2011-05-09,0.6871999530248535
2011-05-10,0.6903671692783068
2011-05-11,0.690202198549028
2011-05-12,0.6843496439567048
2011-05-13,0.6930391249568874
2011-05-16,0.7006224288522301
2011-05-17,0.7039813309404978
2011-05-18,0.7185232434639228
2011-05-19,0.72596467940017
2011-05-20,0.7290695954458055
2011-05-23,0.7207097917654528
2011-05-24,0.7476200749560574
2011-05-25,0.7498099736015031
2011-05-26,0.754950085676595
2011-05-27,0.756518564713092
2011-05-30,0.7675538372092948
2011-05-31,0.7700870413975652
2011-06-01,0.7934137395485781
2011-06-02,0.8027670104934644
2011-06-03,0.8369664711792332
2011-06-06,0.8560405820431963
2011-06-07,0.8649445508791459
2011-06-08,0.8651488510748667
2011-06-09,0.8627611324437142
2011-06-10,0.8169021406721108
2011-06-13,0.8085169946363628
2011-06-14,0.8094268566955811
2011-06-15,0.8249919682572526
2011-06-16,0.829734008247962
2011-06-17,0.8301351808200212
2011-06-20,0.826591433098638
2011-06-21,0.8096325621344581
2011-06-22,0.8235703638700154
2011-06-23,0.8191293485992592
2011-06-24,0.8097046389589193
2011-06-27,0.7890253143994099
2011-06-28,0.773374730967604
2011-06-29,0.7491808132127187
2011-06-30,0.763887160357928
2011-07-01,0.7859272655208199
2011-07-04,0.7856703397244276
2011-07-05,0.7846699335162488
2011-07-06,0.7882607720239024
2011-07-07,0.7902359158377839
2011-07-08,0.7765565355082804
2011-07-11,0.7786082497579967
2011-07-12,0.8099332518826448
2011-07-13,0.8108468081581461
2011-07-14,0.7944782001698278
2011-07-15,0.801190086969252
2011-07-18,0.7559565809364223
2011-07-19,0.7638398686593239
2011-07-20,0.7650388792718178
2011-07-21,0.7699842052326861
2011-07-22,0.7961745305391875
2011-07-25,0.7804632636743001
2011-07-26,0.7790433646874986
2011-07-27,0.7795645172739014
2011-07-28,0.7485363387026059
2011-07-29,0.7511917915808293
2011-08-01,0.7239977335130591
2011-08-02,0.7578848761437318
2011-08-03,0.7759470326458306
2011-08-04,0.7917609434518724
2011-08-05,0.8454486610623408
2011-08-08,0.8784654079574116
2011-08-09,1.0010899246646567
2011-08-10,0.9575793333559373
2011-08-11,1.0110029585061657
2011-08-12,1.052755792720214
2011-08-15,1.1042319471800552
2011-08-16,1.0949121942515427
2011-08-17,1.0832276758668204
2011-08-18,1.0761578339780278
2011-08-19,1.1607187117147681
2011-08-22,1.1482433106619478
2011-08-23,1.1402552230179221
2011-08-24,1.1287100313320564
2011-08-25,1.1340237426467261
2011-08-26,1.1188970827715652
2011-08-29,
2011-08-30,
2011-08-31,
2011-09-01,
2011-09-02,
2011-09-05,1.148114055482996
2011-09-06,1.1922672986679512
2011-09-07,1.1603040581064972
2011-09-08,1.2091828397481605
2011-09-09,1.2059910110796754
2011-09-12,1.233551675529694
2011-09-13,1.2288124352333945
2011-09-14,1.2227794796326894
2011-09-15,1.2375943288742774
2011-09-16,1.2556893987933253
2011-09-19,1.2442999334982352
2011-09-20,1.2537225309216602
2011-09-21,1.2832699316849403
2011-09-22,1.2871946557061786
2011-09-23,1.3253163023975307
2011-09-26,1.2991154290606037
2011-09-27,1.2946547830764714
2011-09-28,1.328902686151982
2011-09-29,1.3258441385535835
2011-09-30,1.324717271906159
2011-10-04,1.3156163025931193
2011-10-05,1.3317738115331503
2011-10-06,1.3712360737092348
2011-10-07,1.3651061239634639
2011-10-10,1.3631221190095903
2011-10-11,1.381496342838691
2011-10-12,1.379638816566068
2011-10-13,1.3974543987341437
2011-10-14,1.3922812792821608
2011-10-17,1.379516234723973
2011-10-18,1.3833609343965705
2011-10-19,1.3783913664984013
2011-10-20,1.3714223739360498
2011-10-21,1.389993865466965
2011-10-24,1.417622161705957
2011-10-25,1.4183838346042905
2011-10-26,1.413067831134129
2011-10-27,1.3912163080299127
2011-10-28,1.4027031519518371
2011-10-31,1.3951389018605558
2011-11-01,1.4045224961559823
2011-11-02,1.3768947267093294
2011-11-03,1.4016021457579213
2011-11-04,1.3936518153515334
2011-11-07,1.3880854615450213
2011-11-08,1.3672708784984677
2011-11-09,1.3732061324796927
2011-11-10,1.3731424770530847
2011-11-11,1.3779946074997522
2011-11-14,1.3486139377408812
2011-11-15,1.3617565846195183
2011-11-16,1.3806441051953477
2011-11-17,1.3794374226756265
2011-11-18,1.3812328723725673
2011-11-21,1.3879050998540858
2011-11-22,1.410990863113434
2011-11-23,1.400857001291548
2011-11-24,1.3878469774135407
2011-11-25,1.4136889162626907
2011-11-28,1.4319730421855013
2011-11-29,
2011-11-30,
2011-12-01,
2011-12-02,
2011-12-05,
2011-12-06,1.405305097570073
2011-12-07,1.4070801207135912
2011-12-08,1.4349272573316814
2011-12-09,1.4308312067654239
2011-12-12,1.4379081864289331
2011-12-13,1.455882336818846
2011-12-14,1.4403847936250962
2011-12-15,1.431866504494218
2011-12-16,1.4160876127663076
2011-12-19,1.3490917949616874
2011-12-20,1.3722292381332823
2011-12-21,1.384732904079876
2011-12-22,1.3187344972913642
2011-12-23,1.323088036481382
2011-12-27,1.3259539422259856
2011-12-28,1.3239435433928564
2011-12-29,1.2793085953858596
2011-12-30,1.2449213482545107
2012-01-02,1.2433980882322162
2012-01-03,1.2791204735983772
2012-01-04,1.261220236138303
2012-01-05,1.2796120341768495
2012-01-06,1.2627917716622394
2012-01-09,1.2614626726543743
2012-01-10,1.265044928861639
2012-01-11,1.2406014426854872
2012-01-12,1.2366201715628207
2012-01-13,1.2616141772096905
2012-01-16,1.2426377294436763
2012-01-17,1.206802071941831
2012-01-18,1.2273531926989107
2012-01-19,1.2257022038127052
2012-01-20,1.2266013802555877
2012-01-23,1.178047705679013
2012-01-24,1.1825550019683044
2012-01-25,1.166378883973236
2012-01-26,1.0927513631371943
2012-01-27,1.1053867947579614
2012-01-30,1.0876345116961923
2012-01-31,1.0757934234984008
2012-02-01,1.074201293018607
2012-02-02,1.0907636380245076
2012-02-03,1.0811801909587562
2012-02-06,1.0978419282274672
2012-02-07,1.077167910983416
2012-02-08,1.0765592776718944
2012-02-09,1.0798079534344365
2012-02-10,1.0658469884077022
2012-02-13,1.0650821681372804
2012-02-14,1.0638153775390569
2012-02-15,0.9910516836071046
2012-02-16,0.9803498419971153
2012-02-17,0.9822462415024644
2012-02-20,0.9746877842956815
2012-02-21,0.9791277798888908
2012-02-22,0.9336433473958939
2012-02-23,0.9476295892627737
2012-02-24,0.8298383375277721
2012-02-27,0.8332315716438817
2012-02-28,0.8315962248076856
2012-02-29,
2012-03-01,
2012-03-02,
2012-03-05,
2012-03-06,0.8011807156315875
2012-03-07,0.8314361985779979
2012-03-08,0.8197980351532564
2012-03-09,0.816480995224657
2012-03-12,0.8146414219925718
2012-03-13,0.8021716307629825
2012-03-14,0.8000856949243589
2012-03-15,0.7402620159266002
2012-03-16,0.7393583835625954
2012-03-19,0.7356123697508332
2012-03-20,0.7356742221170194
2012-03-21,0.7444724685397675
2012-03-22,0.7159124131656907
2012-03-23,0.7196096219587254
2012-03-26,0.7145845192069956
2012-03-27,0.6899695054681406
2012-03-28,0.6859203749958966
2012-03-29,0.6866548364386026
2012-03-30,0.7155213015152553
2012-04-02,0.7149843817278055
2012-04-03,0.7522060601643519
2012-04-04,0.7565712965209463
2012-04-05,0.8232907920833149
2012-04-10,0.8307223506089312
2012-04-11,0.8878478333375097
2012-04-12,0.904298124495139
2012-04-13,0.8887691445068144
2012-04-16,0.9193110584637889
2012-04-17,0.9211717134382971
2012-04-18,0.9593919697016787
2012-04-19,0.9720757137878133
2012-04-20,0.9772107114997082
2012-04-23,0.9740118927902242
2012-04-24,1.023351557758469
2012-04-25,1.0257191766890867
2012-04-26,1.0394767123409907
2012-04-27,1.0301010458376716
2012-04-30,1.0067986626216858
2012-05-02,0.9985055066072697
2012-05-03,0.9784959629183406
2012-05-04,0.9748113111175052
2012-05-07,0.9874870856878539
2012-05-08,0.9719800682711135
2012-05-09,0.9975124001051171
2012-05-10,0.9831533392762024
2012-05-11,0.9784323450352147
2012-05-14,0.9899883043255047
2012-05-15,0.9969869415887336
2012-05-16,0.9969858347334293
2012-05-17,0.9844165424033904
2012-05-18,0.9869561647198889
2012-05-21,0.993606595961882
2012-05-22,0.9917975591318247
2012-05-23,1.0261704851965958
2012-05-24,1.0568985155349944
2012-05-25,1.0653331442355163
2012-05-28,1.0466001216705425
2012-05-29,1.0449540357622922
2012-05-30,1.053102167110005
2012-05-31,1.0781338265530827
2012-06-01,
2012-06-04,
2012-06-05,
2012-06-06,1.0505786562334447
2012-06-07,1.0892737511045016
2012-06-08,1.101672778501746
2012-06-11,1.098711654563065
2012-06-12,1.1252477615107728
2012-06-13,1.1388863510863456
2012-06-14,1.1406830935825263
2012-06-15,1.1419283464422485
2012-06-18,1.1391857791628364
2012-06-19,1.150997525324323
2012-06-20,1.1689722220216034
2012-06-21,1.170281628599914
2012-06-22,1.1578071137868131
2012-06-25,1.155596444898306
2012-06-26,1.1721686167884997
2012-06-27,1.1073185329912099
2012-06-28,1.103158979224649
2012-06-29,1.0840051735443346
2012-07-02,1.1380042344778882
2012-07-03,1.1040680647617251
2012-07-04,1.1079758499975507
2012-07-05,1.0833694276150574
2012-07-06,1.0695869190968488
2012-07-09,1.0653513983022451
2012-07-10,1.0445039118624477
2012-07-11,1.0478127920481537
2012-07-12,1.0230150493694232
2012-07-13,1.0197174346444149
2012-07-16,1.0090313260776105
2012-07-17,1.0025575742916064
2012-07-18,0.9584840434037141
2012-07-19,0.9643404431368247
2012-07-20,0.9533300952416764
2012-07-23,0.9598140724731149
2012-07-24,1.010227928134656
2012-07-25,1.0103107007566368
2012-07-26,1.0178184979404137
2012-07-27,1.0550211505275588
2012-07-30,1.053874242549788
2012-07-31,1.0599277889743184
2012-08-01,1.0474643943167208
2012-08-02,1.0383227759454676
2012-08-03,1.0336294562081083
2012-08-06,1.0746297107773484
2012-08-07,1.0616461742921521
2012-08-08,1.0677762761107794
2012-08-09,1.0754915532529143
2012-08-10,1.0634612830278745
2012-08-13,1.0639710410407481
2012-08-14,1.0769593674318414
2012-08-15,1.05976937859378
2012-08-16,1.0326897894981761
2012-08-17,1.026380451909623
2012-08-20,1.0311825693225676
2012-08-21,1.035505532832305
2012-08-22,1.0292473403268523
2012-08-23,1.0219882871912715
2012-08-24,1.0271476177085677
2012-08-27,0.9688672727431132
2012-08-28,0.9627303147996109
2012-08-29,
2012-08-30,
2012-08-31,
2012-09-03,
2012-09-04,
2012-09-05,
2012-09-06,0.9717708072358879
2012-09-07,0.9941550850480508
2012-09-10,0.9981369321537217
2012-09-11,1.007333825993138
2012-09-12,0.9970569475638861
2012-09-13,1.0079544216220555
2012-09-14,1.0121601683807113
2012-09-17,1.0170507312350119
2012-09-18,0.9999225720723566
2012-09-19,0.9911315144029296
2012-09-20,1.0139582125316493
2012-09-21,1.009074830656095
2012-09-24,0.9496794887576708
2012-09-25,0.9396756101516825
2012-09-26,0.9244924269318796
2012-09-27,0.9412269736086305
2012-09-28,0.9526189403558698
2012-10-01,0.9432909382849294
2012-10-02,0.957443617818368
2012-10-04,0.9520479387565295
2012-10-05,0.9257176727268994
2012-10-08,0.9323679265693622
2012-10-09,0.9422702223534374
2012-10-10,0.9499231815169761
2012-10-11,0.9517047074266956
2012-10-12,0.9510105673182402
2012-10-15,0.9580652730483168
2012-10-16,0.948279271224852
2012-10-17,0.880423300036089
2012-10-18,0.8905718222439166
2012-10-19,0.8832283880419369
2012-10-22,0.8503216564651941
2012-10-23,0.8577842259953055
2012-10-24,0.8844872059520329
2012-10-25,0.887901299460937
2012-10-26,0.892625870356652
2012-10-29,0.8967904275883789
2012-10-30,0.8116006458418926
2012-10-31,0.8135043439314178
2012-11-01,0.8259961460729031
2012-11-02,0.8376967181826407
